# Time	Intantaneous Throughput
12738	0
12739	0
12740	536
12741	0
12742	536
12743	0
12744	0
12745	536
12746	0
12747	536
12748	0
12749	536
12750	0
12751	0
12752	536
12753	0
12754	536
12755	0
12756	536
12757	0
12758	0
12759	536
12760	0
12761	536
12762	0
12763	536
12764	0
12765	0
12766	536
12767	0
12768	536
12769	0
12770	0
12771	536
12772	0
12773	536
12774	0
12775	536
12776	0
12777	0
12778	536
12779	0
12780	536
12781	0
12782	536
12783	0
12784	0
12785	536
12786	0
12787	536
12788	0
12789	536
12790	0
12791	0
12792	536
12793	0
12794	536
12795	0
12796	536
12797	0
12798	0
12799	536
12800	0
12801	536
12802	0
12803	0
12804	536
12805	0
12806	536
12807	0
12808	536
12809	0
12810	0
12811	536
12812	0
12813	536
12814	0
12815	536
12816	0
12817	0
12818	536
12819	0
12820	536
12821	0
12822	536
12823	0
12824	0
12825	536
12826	0
12827	536
12828	0
12829	0
12830	536
12831	0
12832	536
12833	0
12834	536
12835	0
12836	0
12837	536
12838	0
12839	536
12840	0
12841	536
12842	0
12843	0
12844	536
12845	0
12846	536
12847	0
12848	536
12849	0
12850	0
12851	536
12852	0
12853	536
12854	0
12855	536
12856	0
12857	0
12858	536
12859	0
12860	536
12861	0
12862	0
12863	536
12864	0
12865	536
12866	0
12867	536
12868	0
12869	0
12870	536
12871	0
12872	536
12873	0
12874	536
12875	0
12876	0
12877	536
12878	0
12879	536
12880	0
12881	536
12882	0
12883	0
12884	536
12885	0
12886	536
12887	0
12888	0
12889	536
12890	0
12891	536
12892	0
12893	536
12894	0
12895	0
12896	536
12897	0
12898	536
12899	0
12900	536
12901	0
12902	0
12903	536
12904	0
12905	536
12906	0
12907	536
12908	0
12909	0
12910	536
12911	0
12912	536
12913	0
12914	536
12915	0
12916	0
12917	536
12918	0
12919	536
12920	0
12921	0
12922	536
12923	0
12924	536
12925	0
12926	536
12927	0
12928	0
12929	536
12930	0
12931	536
12932	0
12933	536
12934	0
12935	0
12936	536
12937	0
12938	536
12939	0
12940	536
12941	0
12942	0
12943	536
12944	0
12945	536
12946	0
12947	0
12948	536
12949	0
12950	536
12951	0
12952	536
12953	0
12954	0
12955	536
12956	0
12957	536
12958	0
12959	536
12960	0
12961	0
12962	536
12963	0
12964	536
12965	0
12966	536
12967	0
12968	0
12969	536
12970	0
12971	536
12972	0
12973	536
12974	0
12975	0
12976	536
12977	0
12978	536
12979	0
12980	0
12981	536
12982	0
12983	536
12984	0
12985	536
12986	0
12987	0
12988	536
12989	0
12990	536
12991	0
12992	536
12993	0
12994	0
12995	536
12996	0
12997	536
12998	0
12999	536
13000	0
13001	0
13002	536
13003	0
13004	536
13005	0
13006	0
13007	536
13008	0
13009	536
13010	0
13011	536
13012	0
13013	0
13014	536
13015	0
13016	536
13017	0
13018	536
13019	0
13020	0
13021	536
13022	0
13023	536
13024	0
13025	536
13026	0
13027	0
13028	536
13029	0
13030	536
13031	0
13032	536
13033	0
13034	0
13035	536
13036	0
13037	536
13038	0
13039	0
13040	536
13041	0
13042	536
13043	0
13044	536
13045	0
13046	0
13047	536
13048	0
13049	536
13050	0
13051	536
13052	0
13053	0
13054	536
13055	0
13056	536
13057	0
13058	536
13059	0
13060	0
13061	536
13062	0
13063	536
13064	0
13065	0
13066	536
13067	0
13068	536
13069	0
13070	536
13071	0
13072	0
13073	536
13074	0
13075	536
13076	0
13077	536
13078	0
13079	0
13080	536
13081	0
13082	536
13083	0
13084	536
13085	0
13086	0
13087	536
13088	0
13089	536
13090	0
13091	536
13092	0
13093	0
13094	536
13095	0
13096	536
13097	0
13098	0
13099	536
13100	0
13101	536
13102	0
13103	536
13104	0
13105	0
13106	536
13107	0
13108	536
13109	0
13110	536
13111	0
13112	0
13113	536
13114	0
13115	536
13116	0
13117	536
13118	0
13119	0
13120	536
13121	0
13122	536
13123	0
13124	0
13125	536
13126	0
13127	536
13128	0
13129	536
13130	0
13131	0
13132	536
13133	0
13134	536
13135	0
13136	536
13137	0
13138	0
13139	536
13140	0
13141	536
13142	0
13143	536
13144	0
13145	0
13146	536
13147	0
13148	536
13149	0
13150	536
13151	0
13152	0
13153	536
13154	0
13155	536
13156	0
13157	0
13158	536
13159	0
13160	536
13161	0
13162	536
13163	0
13164	0
13165	536
13166	0
13167	536
13168	0
13169	536
13170	0
13171	0
13172	536
13173	0
13174	536
13175	0
13176	536
13177	0
13178	0
13179	536
13180	0
13181	536
13182	0
13183	0
13184	536
13185	0
13186	536
13187	0
13188	536
13189	0
13190	0
13191	536
13192	0
13193	536
13194	0
13195	536
13196	0
13197	0
13198	536
13199	0
13200	536
13201	0
13202	536
13203	0
13204	0
13205	536
13206	0
13207	536
13208	0
13209	536
13210	0
13211	0
13212	536
13213	0
13214	536
13215	0
13216	0
13217	536
13218	0
13219	536
13220	0
13221	536
13222	0
13223	0
13224	536
13225	0
13226	536
13227	0
13228	536
13229	0
13230	0
13231	536
13232	0
13233	536
13234	0
13235	536
13236	0
13237	0
13238	536
13239	0
13240	536
13241	0
13242	0
13243	536
13244	0
13245	536
13246	0
13247	536
13248	0
13249	0
13250	536
13251	0
13252	536
13253	0
13254	536
13255	0
13256	0
13257	536
13258	0
13259	536
13260	0
13261	536
13262	0
13263	0
13264	536
13265	0
13266	536
13267	0
13268	536
13269	0
13270	0
13271	536
13272	0
13273	536
13274	0
13275	0
13276	536
13277	0
13278	536
13279	0
13280	536
13281	0
13282	0
13283	536
13284	0
13285	536
13286	0
13287	536
13288	0
13289	0
13290	536
13291	0
13292	536
13293	0
13294	536
13295	0
13296	0
13297	536
13298	0
13299	536
13300	0
13301	0
13302	536
13303	0
13304	536
13305	0
13306	536
13307	0
13308	0
13309	536
13310	0
13311	536
13312	0
13313	536
13314	0
13315	0
13316	536
13317	0
13318	536
13319	0
13320	536
13321	0
13322	0
13323	536
13324	0
13325	536
13326	0
13327	536
13328	0
13329	0
13330	536
13331	0
13332	536
13333	0
13334	0
13335	536
13336	0
13337	536
13338	0
13339	536
13340	0
13341	0
13342	536
13343	0
13344	536
13345	0
13346	536
13347	0
13348	0
13349	536
13350	0
13351	536
13352	0
13353	536
13354	0
13355	0
13356	536
13357	0
13358	536
13359	0
13360	0
13361	536
13362	0
13363	536
13364	0
13365	536
13366	0
13367	0
13368	536
13369	0
13370	536
13371	0
13372	536
13373	0
13374	0
13375	536
13376	0
13377	536
13378	0
13379	536
13380	0
13381	0
13382	536
13383	0
13384	536
13385	0
13386	536
13387	0
13388	0
13389	536
13390	0
13391	536
13392	0
13393	0
13394	536
13395	0
13396	536
13397	0
13398	536
13399	0
13400	0
13401	536
13402	0
13403	536
13404	0
13405	536
13406	0
13407	0
13408	536
13409	0
13410	536
13411	0
13412	536
13413	0
13414	0
13415	536
13416	0
13417	536
13418	0
13419	0
13420	536
13421	0
13422	536
13423	0
13424	536
13425	0
13426	0
13427	536
13428	0
13429	536
13430	0
13431	536
13432	0
13433	0
13434	536
13435	0
13436	536
13437	0
13438	536
13439	0
13440	0
13441	536
13442	0
13443	536
13444	0
13445	536
13446	0
13447	0
13448	536
13449	0
13450	536
13451	0
13452	0
13453	536
13454	0
13455	536
13456	0
13457	536
13458	0
13459	0
13460	536
13461	0
13462	536
13463	0
13464	536
13465	0
13466	0
13467	536
13468	0
13469	536
13470	0
13471	536
13472	0
13473	0
13474	536
13475	0
13476	536
13477	0
13478	0
13479	536
13480	0
13481	536
13482	0
13483	536
13484	0
13485	0
13486	536
13487	0
13488	536
13489	0
13490	536
13491	0
13492	0
13493	536
13494	0
13495	536
13496	0
13497	536
13498	0
13499	0
13500	536
13501	0
13502	536
13503	0
13504	536
13505	0
13506	0
13507	536
13508	0
13509	536
13510	0
13511	0
13512	536
13513	0
13514	536
13515	0
13516	536
13517	0
13518	0
13519	536
13520	0
13521	536
13522	0
13523	536
13524	0
13525	0
13526	536
13527	0
13528	536
13529	0
13530	536
13531	0
13532	0
13533	536
13534	0
13535	536
13536	0
13537	0
13538	536
13539	0
13540	536
13541	0
13542	536
13543	0
13544	0
13545	536
13546	0
13547	536
13548	0
13549	536
13550	0
13551	0
13552	536
13553	0
13554	536
13555	0
13556	536
13557	0
13558	0
13559	536
13560	0
13561	536
13562	0
13563	536
13564	0
13565	0
13566	536
13567	0
13568	536
13569	0
13570	0
13571	536
13572	0
13573	536
13574	0
13575	536
13576	0
13577	0
13578	536
13579	0
13580	536
13581	0
13582	536
13583	0
13584	0
13585	536
13586	0
13587	536
13588	0
13589	536
13590	0
13591	0
13592	536
13593	0
13594	536
13595	0
13596	0
13597	536
13598	0
13599	536
13600	0
13601	536
13602	0
13603	0
13604	536
13605	0
13606	536
13607	0
13608	536
13609	0
13610	0
13611	536
13612	0
13613	536
13614	0
13615	536
13616	0
13617	0
13618	536
13619	0
13620	536
13621	0
13622	536
13623	0
13624	0
13625	536
13626	0
13627	536
13628	0
13629	0
13630	536
13631	0
13632	536
13633	0
13634	536
13635	0
13636	0
13637	536
13638	0
13639	536
13640	0
13641	536
13642	0
13643	0
13644	536
13645	0
13646	536
13647	0
13648	536
13649	0
13650	0
13651	536
13652	0
13653	536
13654	0
13655	0
13656	536
13657	0
13658	536
13659	0
13660	536
13661	0
13662	0
13663	536
13664	0
13665	536
13666	0
13667	536
13668	0
13669	0
13670	536
13671	0
13672	536
13673	0
13674	536
13675	0
13676	0
13677	536
13678	0
13679	536
13680	0
13681	536
13682	0
13683	0
13684	536
13685	0
13686	536
13687	0
13688	0
13689	536
13690	0
13691	536
13692	0
13693	536
13694	0
13695	0
13696	536
13697	0
13698	536
13699	0
13700	536
13701	0
13702	0
13703	536
13704	0
13705	536
13706	0
13707	536
13708	0
13709	0
13710	536
13711	0
13712	536
13713	0
13714	0
13715	536
13716	0
13717	536
13718	0
13719	536
13720	0
13721	0
13722	536
13723	0
13724	536
13725	0
13726	536
13727	0
13728	0
13729	536
13730	0
13731	536
13732	0
13733	536
13734	0
13735	0
13736	536
13737	0
13738	536
13739	0
13740	536
13741	0
13742	0
13743	536
13744	0
13745	536
13746	0
13747	0
13748	536
13749	0
13750	536
13751	0
13752	536
13753	0
13754	0
13755	536
13756	0
13757	536
13758	0
13759	536
13760	0
13761	0
13762	536
13763	0
13764	536
13765	0
13766	536
13767	0
13768	0
13769	536
13770	0
13771	536
13772	0
13773	0
13774	536
13775	0
13776	536
13777	0
13778	536
13779	0
13780	0
13781	536
13782	0
13783	536
13784	0
13785	536
13786	0
13787	0
13788	536
13789	0
13790	536
13791	0
13792	536
13793	0
13794	0
13795	536
13796	0
13797	536
13798	0
13799	536
13800	0
13801	0
13802	536
13803	0
13804	536
13805	0
13806	0
13807	536
13808	0
13809	536
13810	0
13811	536
13812	0
13813	0
13814	536
13815	0
13816	536
13817	0
13818	536
13819	0
13820	0
13821	536
13822	0
13823	536
13824	0
13825	536
13826	0
13827	0
13828	536
13829	0
13830	536
13831	0
13832	0
13833	536
13834	0
13835	536
13836	0
13837	536
13838	0
13839	0
13840	536
13841	0
13842	536
13843	0
13844	536
13845	0
13846	0
13847	536
13848	0
13849	536
13850	0
13851	536
13852	0
13853	0
13854	536
13855	0
13856	536
13857	0
13858	536
13859	0
13860	0
13861	536
13862	0
13863	536
13864	0
13865	0
13866	536
13867	0
13868	536
13869	0
13870	536
13871	0
13872	0
13873	536
13874	0
13875	536
13876	0
13877	536
13878	0
13879	0
13880	536
13881	0
13882	536
13883	0
13884	536
13885	0
13886	0
13887	536
13888	0
13889	536
13890	0
13891	0
13892	536
13893	0
13894	536
13895	0
13896	536
13897	0
13898	0
13899	536
13900	0
13901	536
13902	0
13903	536
13904	0
13905	0
13906	536
13907	0
13908	536
13909	0
13910	536
13911	0
13912	0
13913	536
13914	0
13915	536
13916	0
13917	536
13918	0
13919	0
13920	536
13921	0
13922	536
13923	0
13924	0
13925	536
13926	0
13927	536
13928	0
13929	536
13930	0
13931	0
13932	536
13933	0
13934	536
13935	0
13936	536
13937	0
13938	0
13939	536
13940	0
13941	536
13942	0
13943	536
13944	0
13945	0
13946	536
13947	0
13948	536
13949	0
13950	0
13951	536
13952	0
13953	536
13954	0
13955	536
13956	0
13957	0
13958	536
13959	0
13960	536
13961	0
13962	536
13963	0
13964	0
13965	536
13966	0
13967	536
13968	0
13969	536
13970	0
13971	0
13972	536
13973	0
13974	536
13975	0
13976	536
13977	0
13978	0
13979	536
13980	0
13981	536
13982	0
13983	0
13984	536
13985	0
13986	536
13987	0
13988	536
13989	0
13990	0
13991	536
13992	0
13993	536
13994	0
13995	536
13996	0
13997	0
13998	536
13999	0
14000	536
14001	0
14002	536
14003	0
14004	0
14005	536
14006	0
14007	536
14008	0
14009	0
14010	536
14011	0
14012	536
14013	0
14014	536
14015	0
14016	0
14017	536
14018	0
14019	536
14020	0
14021	536
14022	0
14023	0
14024	536
14025	0
14026	536
14027	0
14028	536
14029	0
14030	0
14031	536
14032	0
14033	536
14034	0
14035	536
14036	0
14037	0
14038	536
14039	0
14040	536
14041	0
14042	0
14043	536
14044	0
14045	536
14046	0
14047	536
14048	0
14049	0
14050	536
14051	0
14052	536
14053	0
14054	536
14055	0
14056	0
14057	536
14058	0
14059	536
14060	0
14061	536
14062	0
14063	0
14064	536
14065	0
14066	536
14067	0
14068	0
14069	536
14070	0
14071	536
14072	0
14073	536
14074	0
14075	0
14076	536
14077	0
14078	536
14079	0
14080	536
14081	0
14082	0
14083	536
14084	0
14085	536
14086	0
14087	536
14088	0
14089	0
14090	536
14091	0
14092	536
14093	0
14094	536
14095	0
14096	0
14097	536
14098	0
14099	536
14100	0
14101	0
14102	536
14103	0
14104	536
14105	0
14106	536
14107	0
14108	0
14109	536
14110	0
14111	536
14112	0
14113	536
14114	0
14115	0
14116	536
14117	0
14118	536
14119	0
14120	536
14121	0
14122	0
14123	536
14124	0
14125	536
14126	0
14127	0
14128	536
14129	0
14130	536
14131	0
14132	536
14133	0
14134	0
14135	536
14136	0
14137	536
14138	0
14139	536
14140	0
14141	0
14142	536
14143	0
14144	536
14145	0
14146	536
14147	0
14148	0
14149	536
14150	0
14151	536
14152	0
14153	536
14154	0
14155	0
14156	536
14157	0
14158	536
14159	0
14160	0
14161	536
14162	0
14163	536
14164	0
14165	536
14166	0
14167	0
14168	536
14169	0
14170	536
14171	0
14172	536
14173	0
14174	0
14175	536
14176	0
14177	536
14178	0
14179	536
14180	0
14181	0
14182	536
14183	0
14184	536
14185	0
14186	0
14187	536
14188	0
14189	536
14190	0
14191	536
14192	0
14193	0
14194	536
14195	0
14196	536
14197	0
14198	536
14199	0
14200	0
14201	536
14202	0
14203	536
14204	0
14205	536
14206	0
14207	0
14208	536
14209	0
14210	536
14211	0
14212	536
14213	0
14214	0
14215	536
14216	0
14217	536
14218	0
14219	0
14220	536
14221	0
14222	536
14223	0
14224	536
14225	0
14226	0
14227	536
14228	0
14229	536
14230	0
14231	536
14232	0
14233	0
14234	536
14235	0
14236	536
14237	0
14238	536
14239	0
14240	0
14241	536
14242	0
14243	536
14244	0
14245	0
14246	536
14247	0
14248	536
14249	0
14250	536
14251	0
14252	0
14253	536
14254	0
14255	536
14256	0
14257	536
14258	0
14259	0
14260	536
14261	0
14262	536
14263	0
14264	536
14265	0
14266	0
14267	536
14268	0
14269	536
14270	0
14271	536
14272	0
14273	0
14274	536
14275	0
14276	536
14277	0
14278	0
14279	536
14280	0
14281	536
14282	0
14283	536
14284	0
14285	0
14286	536
14287	0
14288	536
14289	0
14290	536
14291	0
14292	0
14293	536
14294	0
14295	536
14296	0
14297	536
14298	0
14299	0
14300	536
14301	0
14302	536
14303	0
14304	0
14305	536
14306	0
14307	536
14308	0
14309	536
14310	0
14311	0
14312	536
14313	0
14314	536
14315	0
14316	536
14317	0
14318	0
14319	536
14320	0
14321	536
14322	0
14323	536
14324	0
14325	0
14326	536
14327	0
14328	536
14329	0
14330	536
14331	0
14332	0
14333	536
14334	0
14335	536
14336	0
14337	0
14338	536
14339	0
14340	536
14341	0
14342	536
14343	0
14344	0
14345	536
14346	0
14347	536
14348	0
14349	536
14350	0
14351	0
14352	536
14353	0
14354	536
14355	0
14356	536
14357	0
14358	0
14359	536
14360	0
14361	536
14362	0
14363	0
14364	536
14365	0
14366	536
14367	0
14368	536
14369	0
14370	0
14371	536
14372	0
14373	536
14374	0
14375	536
14376	0
14377	0
14378	536
14379	0
14380	536
14381	0
14382	536
14383	0
14384	0
14385	536
14386	0
14387	536
14388	0
14389	536
14390	0
14391	0
14392	536
14393	0
14394	536
14395	0
14396	0
14397	536
14398	0
14399	536
14400	0
14401	536
14402	0
14403	0
14404	536
14405	0
14406	536
14407	0
14408	536
14409	0
14410	0
14411	536
14412	0
14413	536
14414	0
14415	536
14416	0
14417	0
14418	536
14419	0
14420	536
14421	0
14422	0
14423	536
14424	0
14425	536
14426	0
14427	536
14428	0
14429	0
14430	536
14431	0
14432	536
14433	0
14434	536
14435	0
14436	0
14437	536
14438	0
14439	536
14440	0
14441	536
14442	0
14443	0
14444	536
14445	0
14446	536
14447	0
14448	536
14449	0
14450	0
14451	536
14452	0
14453	536
14454	0
14455	0
14456	536
14457	0
14458	536
14459	0
14460	536
14461	0
14462	0
14463	536
14464	0
14465	536
14466	0
14467	536
14468	0
14469	0
14470	536
14471	0
14472	536
14473	0
14474	536
14475	0
14476	0
14477	536
14478	0
14479	536
14480	0
14481	0
14482	536
14483	0
14484	536
14485	0
14486	536
14487	0
14488	0
14489	536
14490	0
14491	536
14492	0
14493	536
14494	0
14495	0
14496	536
14497	0
14498	536
14499	0
14500	536
14501	0
14502	0
14503	536
14504	0
14505	536
14506	0
14507	536
14508	0
14509	0
14510	536
14511	0
14512	536
14513	0
14514	0
14515	536
14516	0
14517	536
14518	0
14519	536
14520	0
14521	0
14522	536
14523	0
14524	536
14525	0
14526	536
14527	0
14528	0
14529	536
14530	0
14531	536
14532	0
14533	536
14534	0
14535	0
14536	536
14537	0
14538	536
14539	0
14540	0
14541	536
14542	0
14543	536
14544	0
14545	536
14546	0
14547	0
14548	536
14549	0
14550	536
14551	0
14552	536
14553	0
14554	0
14555	536
14556	0
14557	536
14558	0
14559	536
14560	0
14561	0
14562	536
14563	0
14564	536
14565	0
14566	536
14567	0
14568	0
14569	536
14570	0
14571	536
14572	0
14573	0
14574	536
14575	0
14576	536
14577	0
14578	536
14579	0
14580	0
14581	536
14582	0
14583	536
14584	0
14585	536
14586	0
14587	0
14588	536
14589	0
14590	536
14591	0
14592	536
14593	0
14594	0
14595	536
14596	0
14597	536
14598	0
14599	0
14600	536
14601	0
14602	536
14603	0
14604	536
14605	0
14606	0
14607	536
14608	0
14609	536
14610	0
14611	536
14612	0
14613	0
14614	536
14615	0
14616	536
14617	0
14618	536
14619	0
14620	0
14621	536
14622	0
14623	536
14624	0
14625	536
14626	0
14627	0
14628	536
14629	0
14630	536
14631	0
14632	0
14633	536
14634	0
14635	536
14636	0
14637	536
14638	0
14639	0
14640	536
14641	0
14642	536
14643	0
14644	536
14645	0
14646	0
14647	536
14648	0
14649	536
14650	0
14651	536
14652	0
14653	0
14654	536
14655	0
14656	536
14657	0
14658	0
14659	536
14660	0
14661	536
14662	0
14663	536
14664	0
14665	0
14666	536
14667	0
14668	536
14669	0
14670	536
14671	0
14672	0
14673	536
14674	0
14675	536
14676	0
14677	536
14678	0
14679	0
14680	536
14681	0
14682	536
14683	0
14684	536
14685	0
14686	0
14687	536
14688	0
14689	536
14690	0
14691	0
14692	536
14693	0
14694	536
14695	0
14696	536
14697	0
14698	0
14699	536
14700	0
14701	536
14702	0
14703	536
14704	0
14705	0
14706	536
14707	0
14708	536
14709	0
14710	536
14711	0
14712	0
14713	536
14714	0
14715	536
14716	0
14717	0
14718	536
14719	0
14720	536
14721	0
14722	536
14723	0
14724	0
14725	536
14726	0
14727	536
14728	0
14729	536
14730	0
14731	0
14732	536
14733	0
14734	536
14735	0
14736	536
14737	0
14738	0
14739	536
14740	0
14741	536
14742	0
14743	536
14744	0
14745	0
14746	536
14747	0
14748	536
14749	0
14750	0
14751	536
14752	0
14753	536
14754	0
14755	536
14756	0
14757	0
14758	536
14759	0
14760	536
14761	0
14762	536
14763	0
14764	0
14765	536
14766	0
14767	536
14768	0
14769	536
14770	0
14771	0
14772	536
14773	0
14774	536
14775	0
14776	0
14777	536
14778	0
14779	536
14780	0
14781	536
14782	0
14783	0
14784	536
14785	0
14786	536
14787	0
14788	536
14789	0
14790	0
14791	536
14792	0
14793	536
14794	0
14795	536
14796	0
14797	0
14798	536
14799	0
14800	536
14801	0
14802	536
14803	0
14804	0
14805	536
14806	0
14807	536
14808	0
14809	0
14810	536
14811	0
14812	536
14813	0
14814	536
14815	0
14816	0
14817	536
14818	0
14819	536
14820	0
14821	536
14822	0
14823	0
14824	536
14825	0
14826	536
14827	0
14828	536
14829	0
14830	0
14831	536
14832	0
14833	536
14834	0
14835	0
14836	536
14837	0
14838	536
14839	0
14840	536
14841	0
14842	0
14843	536
14844	0
14845	536
14846	0
14847	536
14848	0
14849	0
14850	536
14851	0
14852	536
14853	0
14854	536
14855	0
14856	0
14857	536
14858	0
14859	536
14860	0
14861	536
14862	0
14863	0
14864	536
14865	0
14866	536
14867	0
14868	0
14869	536
14870	0
14871	536
14872	0
14873	536
14874	0
14875	0
14876	536
14877	0
14878	536
14879	0
14880	536
14881	0
14882	0
14883	536
14884	0
14885	536
14886	0
14887	536
14888	0
14889	0
14890	536
14891	0
14892	536
14893	0
14894	0
14895	536
14896	0
14897	536
14898	0
14899	536
14900	0
14901	0
14902	536
14903	0
14904	536
14905	0
14906	536
14907	0
14908	0
14909	536
14910	0
14911	536
14912	0
14913	536
14914	0
14915	0
14916	536
14917	0
14918	536
14919	0
14920	536
14921	0
14922	0
14923	536
14924	0
14925	536
14926	0
14927	0
14928	536
14929	0
14930	536
14931	0
14932	536
14933	0
14934	0
14935	536
14936	0
14937	536
14938	0
14939	536
14940	0
14941	0
14942	536
14943	0
14944	536
14945	0
14946	536
14947	0
14948	0
14949	536
14950	0
14951	536
14952	0
14953	0
14954	536
14955	0
14956	536
14957	0
14958	536
14959	0
14960	0
14961	536
14962	0
14963	536
14964	0
14965	536
14966	0
14967	0
14968	536
14969	0
14970	536
14971	0
14972	536
14973	0
14974	0
14975	536
14976	0
14977	536
14978	0
14979	536
14980	0
14981	0
14982	536
14983	0
14984	536
14985	0
14986	0
14987	536
14988	0
14989	536
14990	0
14991	536
14992	0
14993	0
14994	536
14995	0
14996	536
14997	0
14998	536
14999	0
15000	0
15001	536
15002	0
15003	536
15004	0
15005	536
15006	0
15007	0
15008	536
15009	0
15010	536
15011	0
15012	0
15013	536
15014	0
15015	536
15016	0
15017	536
15018	0
15019	0
15020	536
15021	0
15022	536
15023	0
15024	536
15025	0
15026	0
15027	536
15028	0
15029	536
15030	0
15031	536
15032	0
15033	0
15034	536
15035	0
15036	536
15037	0
15038	536
15039	0
15040	0
15041	536
15042	0
15043	536
15044	0
15045	0
15046	536
15047	0
15048	536
15049	0
15050	536
15051	0
15052	0
15053	536
15054	0
15055	536
15056	0
15057	536
15058	0
15059	0
15060	536
15061	0
15062	536
15063	0
15064	536
15065	0
15066	0
15067	536
15068	0
15069	536
15070	0
15071	0
15072	536
15073	0
15074	536
15075	0
15076	536
15077	0
15078	0
15079	536
15080	0
15081	536
15082	0
15083	536
15084	0
15085	0
15086	536
15087	0
15088	536
15089	0
15090	536
15091	0
15092	0
15093	536
15094	0
15095	536
15096	0
15097	536
15098	0
15099	0
15100	536
15101	0
15102	536
15103	0
15104	0
15105	536
15106	0
15107	536
15108	0
15109	536
15110	0
15111	0
15112	536
15113	0
15114	536
15115	0
15116	536
15117	0
15118	0
15119	536
15120	0
15121	536
15122	0
15123	536
15124	0
15125	0
15126	536
15127	0
15128	536
15129	0
15130	0
15131	536
15132	0
15133	536
15134	0
15135	536
15136	0
15137	0
15138	536
15139	0
15140	536
15141	0
15142	536
15143	0
15144	0
15145	536
15146	0
15147	536
15148	0
15149	536
15150	0
15151	0
15152	536
15153	0
15154	536
15155	0
15156	536
15157	0
15158	0
15159	536
15160	0
15161	536
15162	0
15163	0
15164	536
15165	0
15166	536
15167	0
15168	536
15169	0
15170	0
15171	536
15172	0
15173	536
15174	0
15175	536
15176	0
15177	0
15178	536
15179	0
15180	536
15181	0
15182	536
15183	0
15184	0
15185	536
15186	0
15187	536
15188	0
15189	0
15190	536
15191	0
15192	536
15193	0
15194	536
15195	0
15196	0
15197	536
15198	0
15199	536
15200	0
15201	536
15202	0
15203	0
15204	536
15205	0
15206	536
15207	0
15208	536
15209	0
15210	0
15211	536
15212	0
15213	536
15214	0
15215	536
15216	0
15217	0
15218	536
15219	0
15220	536
15221	0
15222	0
15223	536
15224	0
15225	536
15226	0
15227	536
15228	0
15229	0
15230	536
15231	0
15232	536
15233	0
15234	536
15235	0
15236	0
15237	536
15238	0
15239	536
15240	0
15241	536
15242	0
15243	0
15244	536
15245	0
15246	536
15247	0
15248	0
15249	536
15250	0
15251	536
15252	0
15253	536
15254	0
15255	0
15256	536
15257	0
15258	536
15259	0
15260	536
15261	0
15262	0
15263	536
15264	0
15265	536
15266	0
15267	536
15268	0
15269	0
15270	536
15271	0
15272	536
15273	0
15274	536
15275	0
15276	0
15277	536
15278	0
15279	536
15280	0
15281	0
15282	536
15283	0
15284	536
15285	0
15286	536
15287	0
15288	0
15289	536
15290	0
15291	536
15292	0
15293	536
15294	0
15295	0
15296	536
15297	0
15298	536
15299	0
15300	536
15301	0
15302	0
15303	536
15304	0
15305	536
15306	0
15307	0
15308	536
15309	0
15310	536
15311	0
15312	536
15313	0
15314	0
15315	536
15316	0
15317	536
15318	0
15319	536
15320	0
15321	0
15322	536
15323	0
15324	536
15325	0
15326	536
15327	0
15328	0
15329	536
15330	0
15331	536
15332	0
15333	536
15334	0
15335	0
15336	536
15337	0
15338	536
15339	0
15340	0
15341	536
15342	0
15343	536
15344	0
15345	536
15346	0
15347	0
15348	536
15349	0
15350	536
15351	0
15352	536
15353	0
15354	0
15355	536
15356	0
15357	536
15358	0
15359	536
15360	0
15361	0
15362	536
15363	0
15364	536
15365	0
15366	0
15367	536
15368	0
15369	536
15370	0
15371	536
15372	0
15373	0
15374	536
15375	0
15376	536
15377	0
15378	536
15379	0
15380	0
15381	536
15382	0
15383	536
15384	0
15385	536
15386	0
15387	0
15388	536
15389	0
15390	536
15391	0
15392	536
15393	0
15394	0
15395	536
15396	0
15397	536
15398	0
15399	0
15400	536
15401	0
15402	536
15403	0
15404	536
15405	0
15406	0
15407	536
15408	0
15409	536
15410	0
15411	536
15412	0
15413	0
15414	536
15415	0
15416	536
15417	0
15418	536
15419	0
15420	0
15421	536
15422	0
15423	536
15424	0
15425	0
15426	536
15427	0
15428	536
15429	0
15430	536
15431	0
15432	0
15433	536
15434	0
15435	536
15436	0
15437	536
15438	0
15439	0
15440	536
15441	0
15442	536
15443	0
15444	536
15445	0
15446	0
15447	536
15448	0
15449	536
15450	0
15451	536
15452	0
15453	0
15454	536
15455	0
15456	536
15457	0
15458	0
15459	536
15460	0
15461	536
15462	0
15463	536
15464	0
15465	0
15466	536
15467	0
15468	536
15469	0
15470	536
15471	0
15472	0
15473	536
15474	0
15475	536
15476	0
15477	536
15478	0
15479	0
15480	536
15481	0
15482	536
15483	0
15484	0
15485	536
15486	0
15487	536
15488	0
15489	536
15490	0
15491	0
15492	536
15493	0
15494	536
15495	0
15496	536
15497	0
15498	0
15499	536
15500	0
15501	536
15502	0
15503	536
15504	0
15505	0
15506	536
15507	0
15508	536
15509	0
15510	536
15511	0
15512	0
15513	536
15514	0
15515	536
15516	0
15517	0
15518	536
15519	0
15520	536
15521	0
15522	536
15523	0
15524	0
15525	536
15526	0
15527	536
15528	0
15529	536
15530	0
15531	0
15532	536
15533	0
15534	536
