# Time	Cwnd
24459	7504
24460	7504
24461	7504
24462	7504
24463	7504
24464	7504
24465	7504
24466	7504
24467	7504
24468	7504
24469	7504
24470	7504
24471	7504
24472	7504
24473	7504
24474	7504
24475	7504
24476	7504
24477	7504
24478	7504
24479	7504
24480	7504
24481	7504
24482	7504
24483	7504
24484	7504
24485	7504
24486	7504
24487	7504
24488	7504
24489	7504
24490	7504
24491	7504
24492	7504
24493	7504
24494	7504
24495	7504
24496	7504
24497	7504
24498	7504
24499	7504
24500	7504
24501	7504
24502	7504
24503	7504
24504	7504
24505	7504
24506	7504
24507	7504
24508	7504
24509	7504
24510	7504
24511	7504
24512	7504
24513	7504
24514	7504
24515	7504
24516	7504
24517	8040
24518	8040
24519	8040
24520	8040
24521	8040
24522	8040
24523	8040
24524	8040
24525	8040
24526	8040
24527	8040
24528	8040
24529	8040
24530	8040
24531	8040
24532	8040
24533	8040
24534	8040
24535	8040
24536	8040
24537	8040
24538	8040
24539	8040
24540	8040
24541	8040
24542	8040
24543	8040
24544	8040
24545	8040
24546	8040
24547	8040
24548	8040
24549	8040
24550	8040
24551	8040
24552	8040
24553	8040
24554	8040
24555	8040
24556	8040
24557	8040
24558	8040
24559	8040
24560	8040
24561	8040
24562	8040
24563	8040
24564	8040
24565	8040
24566	8040
24567	8040
24568	8040
24569	8040
24570	8040
24571	8040
24572	8040
24573	8040
24574	8040
24575	8040
24576	8040
24577	8040
24578	8040
24579	8040
24580	8040
24581	8040
24582	8040
24583	7504
24584	7504
24585	7504
24586	7504
24587	7504
24588	7504
24589	7504
24590	7504
24591	7504
24592	7504
24593	7504
24594	7504
24595	7504
24596	7504
24597	7504
24598	7504
24599	7504
24600	7504
24601	7504
24602	7504
24603	7504
24604	7504
24605	7504
24606	7504
24607	7504
24608	7504
24609	6432
24610	6432
24611	6432
24612	6432
24613	6432
24614	6432
24615	6432
24616	6432
24617	6432
24618	6432
24619	6432
24620	6432
24621	6432
24622	6432
24623	6432
24624	6432
24625	8576
24626	8576
24627	8576
24628	8576
24629	8576
24630	8576
24631	8576
24632	8576
24633	8576
24634	8576
24635	8576
24636	8576
24637	8576
24638	8576
24639	8576
24640	8576
24641	8576
24642	8576
24643	8576
24644	8040
24645	8040
24646	8040
24647	8040
24648	8040
24649	8040
24650	8040
24651	8040
24652	8040
24653	8040
24654	8040
24655	8040
24656	8040
24657	8040
24658	8040
24659	8040
24660	8040
24661	8040
24662	8040
24663	8040
24664	8040
24665	8040
24666	8040
24667	8040
24668	8040
24669	8040
24670	8576
24671	8576
24672	8576
24673	8576
24674	8576
24675	8576
24676	8576
24677	8576
24678	8576
24679	8576
24680	8576
24681	8576
24682	8040
24683	8040
24684	6968
24685	6968
24686	6968
24687	6968
24688	6968
24689	6968
24690	6968
24691	6968
24692	6968
24693	6968
24694	6968
24695	6968
24696	6968
24697	6968
24698	6968
24699	6968
24700	6968
24701	6968
24702	6968
24703	6432
24704	6432
24705	6432
24706	6432
24707	6432
24708	6432
24709	6432
24710	6432
24711	6432
24712	6432
24713	6432
24714	6432
24715	6432
24716	6432
24717	6432
24718	6432
24719	6432
24720	6432
24721	6432
24722	6432
24723	6432
24724	6432
24725	6432
24726	6432
24727	6432
24728	6432
24729	6432
24730	6432
24731	6432
24732	6432
24733	6432
24734	6432
24735	6432
24736	6432
24737	6432
24738	6432
24739	6432
24740	6432
24741	6432
24742	6432
24743	6432
24744	6432
24745	6432
24746	6432
24747	6432
24748	6432
24749	6432
24750	6432
24751	6432
24752	6432
24753	8040
24754	8040
24755	8040
24756	8040
24757	8040
24758	8040
24759	8040
24760	8040
24761	8040
24762	8040
24763	8040
24764	8040
24765	8040
24766	8040
24767	8040
24768	8040
24769	8576
24770	8576
24771	8576
24772	8576
24773	8576
24774	8576
24775	8576
24776	8576
24777	8576
24778	8576
24779	8576
24780	8576
24781	8576
24782	8576
24783	8576
24784	8576
24785	8576
24786	8576
24787	8576
24788	8576
24789	8576
24790	8576
24791	8576
24792	8576
24793	8576
24794	8576
24795	8576
24796	8576
24797	8576
24798	8576
24799	8576
24800	8576
24801	8576
24802	8576
24803	8576
24804	8576
24805	8576
24806	8576
24807	7504
24808	7504
24809	7504
24810	7504
24811	7504
24812	7504
24813	7504
24814	7504
24815	7504
24816	7504
24817	7504
24818	7504
24819	7504
24820	7504
24821	7504
24822	7504
24823	7504
24824	7504
24825	7504
24826	7504
24827	7504
24828	7504
24829	7504
24830	7504
24831	7504
24832	7504
24833	7504
24834	7504
24835	7504
24836	7504
24837	7504
24838	7504
24839	7504
24840	6968
24841	6968
24842	6968
24843	6968
24844	6968
24845	6968
24846	6968
24847	6968
24848	6968
24849	6968
24850	6968
24851	6968
24852	6968
24853	6968
24854	6968
24855	6968
24856	6968
24857	6968
24858	6968
24859	6968
24860	6968
24861	6968
24862	6968
24863	6968
24864	6968
24865	6968
24866	6968
24867	6968
24868	9112
24869	9112
24870	9112
24871	9112
24872	9112
24873	9112
24874	9112
24875	9112
24876	8576
24877	8576
24878	8576
24879	8576
24880	8576
24881	8576
24882	8576
24883	8576
24884	8576
24885	8576
24886	8576
24887	8576
24888	8576
24889	8576
24890	8576
24891	8576
24892	8576
24893	8576
24894	8576
24895	8576
24896	8576
24897	8576
24898	8576
24899	8576
24900	8576
24901	9112
24902	9112
24903	9112
24904	9112
24905	9112
24906	9112
24907	9112
24908	9112
24909	9112
24910	9112
24911	9112
24912	9112
24913	9112
24914	9112
24915	9112
24916	9112
24917	9112
24918	9112
24919	9112
24920	9112
24921	9112
24922	9112
24923	9112
24924	9112
24925	9112
24926	9112
24927	9112
24928	9112
24929	9112
24930	9112
24931	9112
24932	9112
24933	9112
24934	9112
24935	9112
24936	9112
24937	9112
24938	9112
24939	9112
24940	9112
24941	9112
24942	9112
24943	9112
24944	8576
24945	8576
24946	8576
24947	8576
24948	8576
24949	8576
24950	8576
24951	8576
24952	8576
24953	8576
24954	8576
24955	8576
24956	8576
24957	8576
24958	8576
24959	8576
24960	8576
24961	8576
24962	8576
24963	8576
24964	8576
24965	8576
24966	8576
24967	8576
24968	8576
24969	8576
24970	8576
24971	8576
24972	8576
24973	8576
24974	8576
24975	8576
24976	8576
24977	8576
24978	8576
24979	8576
24980	8576
24981	8576
24982	8576
24983	8576
24984	8576
24985	8576
24986	8576
24987	8576
24988	8576
24989	8576
24990	8576
24991	8576
24992	8576
24993	8576
24994	8576
24995	8576
24996	8576
24997	8576
24998	8576
24999	8576
25000	8576
25001	8576
25002	8576
25003	8576
25004	8576
25005	8576
25006	8576
25007	8576
25008	8576
25009	8576
25010	8576
25011	8576
25012	8576
25013	8576
25014	8576
25015	8576
25016	8576
25017	8576
25018	8576
25019	8576
25020	8576
25021	8576
25022	8576
25023	8576
25024	9648
25025	9648
25026	8576
25027	8576
25028	8576
25029	8576
25030	8576
25031	8576
25032	8576
25033	8576
25034	8576
25035	8576
25036	8576
25037	8576
25038	8576
25039	8576
25040	8576
25041	8040
25042	8040
25043	8040
25044	8040
25045	8040
25046	8040
25047	8040
25048	8040
25049	8040
25050	8040
25051	8040
25052	8040
25053	8040
25054	8040
25055	9112
25056	9112
25057	9112
25058	9112
25059	9112
25060	9112
25061	9112
25062	9112
25063	9112
25064	9112
25065	9112
25066	9112
25067	9112
25068	9112
25069	9112
25070	9112
25071	9112
25072	9112
25073	9112
25074	9112
25075	9112
25076	9112
25077	9112
25078	9112
25079	9112
25080	9112
25081	9112
25082	9112
25083	9112
25084	9112
25085	9112
25086	9112
25087	9112
25088	9112
25089	9112
25090	9112
25091	9112
25092	9112
25093	9112
25094	9112
25095	9112
25096	9112
25097	9112
25098	9112
25099	9112
25100	9112
25101	9112
25102	9112
25103	9112
25104	9112
25105	9112
25106	9112
25107	9112
25108	9112
25109	9112
25110	9112
25111	9112
25112	9112
25113	9112
25114	9112
25115	9112
25116	9112
25117	9112
25118	9112
25119	9112
25120	9112
25121	9112
25122	9112
25123	9112
25124	9112
25125	9112
25126	9112
25127	9112
25128	9112
25129	9112
25130	9112
25131	9112
25132	9112
25133	9112
25134	9112
25135	9112
25136	9112
25137	9112
25138	9112
25139	9112
25140	9112
25141	9112
25142	9112
25143	9112
25144	9112
25145	9112
25146	9112
25147	9112
25148	9112
25149	9112
25150	9112
25151	9112
25152	9112
25153	9112
25154	9112
25155	9112
25156	9112
25157	9112
25158	9112
25159	9112
25160	9112
25161	9112
25162	9112
25163	9112
25164	9112
25165	9112
25166	9112
25167	9112
25168	9112
25169	9112
25170	9112
25171	9112
25172	9112
25173	9112
25174	9112
25175	9112
25176	9112
25177	9112
25178	9112
25179	9112
25180	9112
25181	9112
25182	9112
25183	9112
25184	9112
25185	9112
25186	9112
25187	9112
25188	9112
25189	9112
25190	9112
25191	9112
25192	9112
25193	9112
25194	9112
25195	9112
25196	9112
25197	9112
25198	9112
25199	9112
25200	9112
25201	9112
25202	9112
25203	9112
25204	9112
25205	9112
25206	9112
25207	9112
25208	9112
25209	9112
25210	9112
25211	9112
25212	9112
25213	9112
25214	9112
25215	9112
25216	9112
25217	9112
25218	9112
25219	9112
25220	9112
25221	9112
25222	9112
25223	9112
25224	9112
25225	9112
25226	9112
25227	9112
25228	9112
25229	9112
25230	9112
25231	9112
25232	9112
25233	9112
25234	9648
25235	9648
25236	9648
25237	9648
25238	9648
25239	9648
25240	9648
25241	6432
25242	6432
25243	6432
25244	6432
25245	6432
25246	6432
25247	6432
25248	6432
25249	6432
25250	6432
25251	6432
25252	6432
25253	6432
25254	6432
25255	6432
25256	6432
25257	6432
25258	6432
25259	6432
25260	6432
25261	6432
25262	6432
25263	6432
25264	6432
25265	6432
25266	6432
25267	6432
25268	6432
25269	6432
25270	6432
25271	6432
25272	6432
25273	6432
25274	6432
25275	6432
25276	6432
25277	6432
25278	6432
25279	6432
25280	6432
25281	6432
25282	6432
25283	6432
25284	6432
25285	6432
25286	6432
25287	6432
25288	6432
25289	6432
25290	6432
25291	6432
25292	6432
25293	6432
25294	6432
25295	6432
25296	6432
25297	6432
25298	6432
25299	6432
25300	6432
25301	6432
25302	6432
25303	6432
25304	6432
25305	6432
25306	6432
